[Header]
Data File Name	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Output Date	7/24/2020
Output Time	10:42:05 AM

[File Information]
Type	Data File
Generated	7/23/2020 4:22:03 PM
Generated by	Admin
Modified	7/23/2020 5:12:29 PM
Modified by	Admin

[Sample Information]
Operator Name	Admin
Acquisition Date	7/23/2020 4:28:51 PM
Type	Unknown
Level	1
Sample Name	EV-2_20200721
Sample ID	EV-2_20200721
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
Sample Amount	1
Dilution Factor	1
Vial#	6
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\EV-2_20200721.gcd
Method File	C:\GCsolution\Data\Pfleger\Jonathan\20190412_Stabilwax_shortened_bake.gcm
Batch File	C:\GCsolution\Data\Pfleger\Jonathan\07-23-2020\gc_07-23-2020.gcb
Report Format File	C:\GCsolution\System\DEFAULT.gcr

[File Comment]


[Configration]
Instrument Name	FID w/AOC
Instrument #	2
Line #	1

[Peak Table (Ch1)]
# of Peaks	84
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor
0.09650	-332
0.09717	-332
0.09783	-332
0.09850	-332
0.09917	-332
0.09983	-332
0.10050	-332
0.10117	-332
0.10183	-332
0.10250	-332
0.10317	-333
0.10383	-333
0.10450	-333
0.10517	-333
0.10583	-333
0.10650	-333
0.10717	-334
0.10783	-333
0.10850	-333
0.10917	-333
0.10983	-333
0.11050	-332
0.11117	-332
0.11183	-332
0.11250	-331
0.11317	-331
0.11383	-330
0.11450	-330
0.11517	-330
0.11583	-331
0.11650	-331
0.11717	-330
0.11783	-330
0.11850	-330
0.11917	-329
0.11983	-329
0.12050	-328
0.12117	-328
0.12183	-328
0.12250	-328
0.12317	-328
0.12383	-328
0.12450	-329
0.12517	-329
0.12583	-329
0.12650	-330
0.12717	-331
0.12783	-331
0.12850	-332
0.12917	-332
0.12983	-333
0.13050	-333
0.13117	-333
0.13183	-333
0.13250	-333
0.13317	-333
0.13383	-333
0.13450	-333
0.13517	-332
0.13583	-332
0.13650	-332
0.13717	-333
0.13783	-333
0.13850	-333
0.13917	-334
0.13983	-334
0.14050	-334
0.14117	-334
0.14183	-334
0.14250	-334
0.14317	-335
0.14383	-335
0.14450	-335
0.14517	-336
0.14583	-337
0.14650	-337
0.14717	-337
0.14783	-337
0.14850	-338
0.14917	-338
0.14983	-339
0.15050	-339
0.15117	-339
0.15183	-339
0.15250	-338
0.15317	-338
0.15383	-338
0.15450	-338
0.15517	-338
0.15583	-338
0.15650	-338
0.15717	-338
0.15783	-338
0.15850	-337
0.15917	-336
0.15983	-336
0.16050	-335
0.16117	-335
0.16183	-334
0.16250	-333
0.16317	-333
0.16383	-332
0.16450	-332
0.16517	-332
0.16583	-332
0.16650	-332
0.16717	-332
0.16783	-332
0.16850	-332
0.16917	-332
0.16983	-332
0.17050	-332
0.17117	-332
0.17183	-332
0.17250	-332
0.17317	-333
0.17383	-333
0.17450	-333
0.17517	-333
0.17583	-333
0.17650	-332
0.17717	-332
0.17783	-331
0.17850	-331
0.17917	-331
0.17983	-332
0.18050	-332
0.18117	-332
0.18183	-332
0.18250	-332
0.18317	-332
0.18383	-332
0.18450	-332
0.18517	-333
0.18583	-333
0.18650	-333
0.18717	-333
0.18783	-333
0.18850	-334
0.18917	-334
0.18983	-334
0.19050	-334
0.19117	-334
0.19183	-334
0.19250	-334
0.19317	-334
0.19383	-335
0.19450	-335
0.19517	-335
0.19583	-336
0.19650	-336
0.19717	-336
0.19783	-336
0.19850	-336
0.19917	-336
0.19983	-336
0.20050	-336
0.20117	-336
0.20183	-336
0.20250	-337
0.20317	-337
0.20383	-338
0.20450	-338
0.20517	-339
0.20583	-339
0.20650	-340
0.20717	-340
0.20783	-341
0.20850	-342
0.20917	-342
0.20983	-343
0.21050	-344
0.21117	-345
0.21183	-346
0.21250	-347
0.21317	-348
0.21383	-349
0.21450	-350
0.21517	-351
0.21583	-353
0.21650	-354
0.21717	-355
0.21783	-357
0.21850	-358
0.21917	-359
0.21983	-360
0.22050	-361
0.22117	-362
0.22183	-362
0.22250	-363
0.22317	-364
0.22383	-365
0.22450	-365
0.22517	-366
0.22583	-367
0.22650	-368
0.22717	-369
0.22783	-369
0.22850	-370
0.22917	-371
0.22983	-372
0.23050	-373
0.23117	-374
0.23183	-376
0.23250	-377
0.23317	-379
0.23383	-380
0.23450	-382
0.23517	-383
0.23583	-384
0.23650	-385
0.23717	-386
0.23783	-387
0.23850	-388
0.23917	-389
0.23983	-390
0.24050	-391
0.24117	-392
0.24183	-393
0.24250	-393
0.24317	-394
0.24383	-394
0.24450	-395
0.24517	-395
0.24583	-396
0.24650	-396
0.24717	-397
0.24783	-398
0.24850	-400
0.24917	-401
0.24983	-402
0.25050	-403
0.25117	-404
0.25183	-405
